smiles,id,"logP
experimental
",train/test
CCSCCOC(=O)C1C(C2C(=O)CC(C=C2N=C1C)C1=CC=CS1)C1=CC=C2OCOC2=C1,ZINC02771743,5,train
CCSCCOC(=O)C1C(C2C(=O)CC(C=C2NC1=C)C1=CC=CS1)C1=CC=C2OCOC2=C1,ZINC02771743,5,train
CCSCCOC(=O)C1C(C2C(=O)CC(CC2=NC1=C)C1=CC=CS1)C1=CC=C2OCOC2=C1,ZINC02771743,5,train
CCSCCOC(=O)C1C(C2C(O)=CC(C=C2N=C1C)C1=CC=CS1)C1=CC=C2OCOC2=C1,ZINC02771743,5,train
CCSCCOC(=O)C1C(C2C(O)=CC(C=C2NC1=C)C1=CC=CS1)C1=CC=C2OCOC2=C1,ZINC02771743,5,train
CCSCCOC(=O)C1C(C2C(O)=CC(CC2=NC1=C)C1=CC=CS1)C1=CC=C2OCOC2=C1,ZINC02771743,5,train
[H]N(C(=S)N([H])C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(OC([H])(F)F)C(Cl)=C1[H],ZINC02774982,3.74,train
[H]SC(=NC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H])N([H])C1=C([H])C([H])=C(OC([H])(F)F)C(Cl)=C1[H],ZINC02774982,3.74,train
[H]SC(=NC1=C([H])C([H])=C(OC([H])(F)F)C(Cl)=C1[H])N([H])C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H],ZINC02774982,3.74,train
FC(F)OC1=C(Cl)C=C(C=C1)N=C(S)NC[C@@H]1CCCO1,ZINC02774982,3.74,train
FC(F)OC1=C(Cl)C=C(C=C1)N=C(S)NCC1CCCO1,ZINC02774982,3.74,train
FC(F)OC1=C(Cl)C=C(NC(=S)NC[C@@H]2CCCO2)C=C1,ZINC02774982,3.74,train
FC(F)OC1=C(Cl)C=C(NC(=S)NCC2CCCO2)C=C1,ZINC02774982,3.74,train
FC(F)OC1=C(Cl)C=C(NC(S)=NC[C@@H]2CCCO2)C=C1,ZINC02774982,3.74,train
FC(F)OC1=C(Cl)C=C(NC(S)=NCC2CCCO2)C=C1,ZINC02774982,3.74,train
[H]C([H])([H])C1=C(Cl)C(=NN1[C@]([H])(C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])[H])C(F)(F)F,ZINC02776618,3.08,train
[H]OC(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])=C(N1N=C(C(Cl)=C1C([H])([H])[H])C(F)(F)F)C([H])([H])[H],ZINC02776618,3.08,train
C[C@H](N1N=C(C(Cl)=C1C)C(F)(F)F)C(=O)N1CCOCC1,ZINC02776618,3.08,train
CC(N1N=C(C(Cl)=C1C)C(F)(F)F)=C(O)N1CCOCC1,ZINC02776618,3.08,train
CC(N1N=C(C(Cl)=C1C)C(F)(F)F)C(=O)N1CCOCC1,ZINC02776618,3.08,train
[H]C1=C(OC(=C1[H])C([H])([H])N1N=C(C(=C1C([H])([H])[H])[N+]([O-])=O)C([H])([H])[H])C(=O)N(C([H])([H])[H])C([H])([H])C1=C(N(N=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],ZINC02778109,3.27,train
CN(CC1=C(C)N(C)N=C1C)C(=O)C1=CC=C(CN2N=C(C)C(=C2C)[N+]([O-])=O)O1,ZINC02778109,3.27,train
CN(Cc1c(C)nn(C)c1C)C(=O)c1ccc(Cn2nc(C)c(c2C)[N+]([O-])=O)o1,ZINC02778109,3.27,train
[H]C1=NN(C(=C1C([H])([H])N(C(=O)[C@]([H])(N1N=C(C(Br)=C1C([H])([H])[H])C([H])(F)F)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],ZINC02778289,3.12,train
[H]OC(N(C([H])([H])[H])C([H])([H])C1=C(N(N=C1[H])C([H])([H])[H])C([H])([H])[H])=C(N1N=C(C(Br)=C1C([H])([H])[H])C([H])(F)F)C([H])([H])[H],ZINC02778289,3.12,train
C[C@@H](N1N=C(C(F)F)C(Br)=C1C)C(=O)N(C)CC1=C(C)N(C)N=C1,ZINC02778289,3.12,train
CC(N1N=C(C(F)F)C(Br)=C1C)C(=O)N(C)CC1=C(C)N(C)N=C1,ZINC02778289,3.12,train
CN(CC1=C(C)N(C)N=C1)C(O)=C(C)N1N=C(C(F)F)C(Br)=C1C,ZINC02778289,3.12,train
[H]N(C(=S)N1C([H])([H])C([H])([H])N(C(=O)C2=C(Cl)C3=C([H])C([H])=C(Cl)C([H])=C3S2)C([H])([H])C1([H])[H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],ZINC02778755,4.83,train
[H]N(C(=S)N1C([H])([H])C([H])([H])N(C(=O)C2=C(Cl)C3=C(S2)C([H])=C(Cl)C([H])=C3[H])C([H])([H])C1([H])[H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],ZINC02778755,4.83,train
[H]SC(=NC([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H])N1C([H])([H])C([H])([H])N(C(=O)C2=C(Cl)C3=C([H])C([H])=C(Cl)C([H])=C3S2)C([H])([H])C1([H])[H],ZINC02778755,4.83,train
ClC1=C(SC2=CC(Cl)=CC=C12)C(=O)N1CCN(CC1)C(=S)NC[C@H]1CCCO1,ZINC02778755,4.83,train
ClC1=C(SC2=CC(Cl)=CC=C12)C(=O)N1CCN(CC1)C(=S)NCC1CCCO1,ZINC02778755,4.83,train
SC(=NC[C@H]1CCCO1)N1CCN(CC1)C(=O)C1=C(Cl)C2=CC=C(Cl)C=C2S1,ZINC02778755,4.83,train
SC(=NCC1CCCO1)N1CCN(CC1)C(=O)C1=C(Cl)C2=CC=C(Cl)C=C2S1,ZINC02778755,4.83,train
[H]C1=NN2C(N=C(C([H])=C2C(F)(F)F)C2=C([H])N(N=C2C([H])([H])[H])C([H])([H])[H])=C1C(=O)N(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],ZINC02781951,5.81,train
Cc1nn(C)cc1-c1cc(n2ncc(C(=O)N(C3CCCCC3)C3CCCCC3)c2n1)C(F)(F)F,ZINC02781951,5.81,train
CN1C=C(C(C)=N1)C1=NC2=C(C=NN2C(=C1)C(F)(F)F)C(=O)N(C1CCCCC1)C1CCCCC1,ZINC02781951,5.81,train
[H]N(C(=O)[C@@]([H])(N1N=C(C(Cl)=C1C1([H])C([H])([H])C1([H])[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C([H])=C2C(OC(=O)C([H])=C2C(F)(F)F)=C1[H],ZINC02782138,6.63,train
[H]N(C(=O)[C@@]([H])(N1N=C(C(Cl)=C1C1([H])C([H])([H])C1([H])[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(C([H])=C1[H])C(=C([H])C(=O)O2)C(F)(F)F,ZINC02782138,6.63,train
[H]OC(=NC1=C([H])C([H])=C2C(OC(=O)C([H])=C2C(F)(F)F)=C1[H])[C@@]([H])(N1N=C(C(Cl)=C1C1([H])C([H])([H])C1([H])[H])C(F)(F)F)C([H])([H])[H],ZINC02782138,6.63,train
[H]OC(N([H])C1=C([H])C([H])=C2C(OC(=O)C([H])=C2C(F)(F)F)=C1[H])=C(N1N=C(C(Cl)=C1C1([H])C([H])([H])C1([H])[H])C(F)(F)F)C([H])([H])[H],ZINC02782138,6.63,train
C[C@H](N1N=C(C(Cl)=C1C1CC1)C(F)(F)F)C(=O)NC1=CC=C2C(OC(=O)C=C2C(F)(F)F)=C1,ZINC02782138,6.63,train
C[C@H](N1N=C(C(Cl)=C1C1CC1)C(F)(F)F)C(O)=NC1=CC=C2C(OC(=O)C=C2C(F)(F)F)=C1,ZINC02782138,6.63,train
CC(N1N=C(C(Cl)=C1C1CC1)C(F)(F)F)=C(O)NC1=CC=C2C(OC(=O)C=C2C(F)(F)F)=C1,ZINC02782138,6.63,train
CC(N1N=C(C(Cl)=C1C1CC1)C(F)(F)F)C(=O)NC1=CC=C2C(OC(=O)C=C2C(F)(F)F)=C1,ZINC02782138,6.63,train
CC(N1N=C(C(Cl)=C1C1CC1)C(F)(F)F)C(O)=NC1=CC=C2C(OC(=O)C=C2C(F)(F)F)=C1,ZINC02782138,6.63,train
[H]C1=C([H])C(=NN1C([H])([H])C([H])([H])[H])C([H])([H])N(C(=O)C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])OC1=C(F)C([H])=C(F)C([H])=C1[H])C([H])([H])[H],ZINC02788109,4.43,train
[H]OC(N(C([H])([H])[H])C([H])([H])C1=NN(C([H])=C1[H])C([H])([H])C([H])([H])[H])=C1C([H])=C([H])C([H])=C([H])C1=C([H])OC1=C(F)C([H])=C(F)C([H])=C1[H],ZINC02788109,4.43,train
CCN1C=CC(CN(C)C(=O)C2=CC=CC=C2COC2=CC=C(F)C=C2F)=N1,ZINC02788109,4.43,train
CCN1C=CC(CN(C)C(O)=C2C=CC=CC2=COC2=CC=C(F)C=C2F)=N1,ZINC02788109,4.43,train
[H]N(C(=O)C1=C([H])C([H])=C(O1)C([H])([H])OC1=C([H])C([H])=C(I)C([H])=C1[H])C1=C([H])C([H])=C(OC([H])(F)F)C([H])=C1[H],ZINC02792202,5.99,train
[H]OC(=NC1=C([H])C([H])=C(OC([H])(F)F)C([H])=C1[H])C1=C([H])C([H])=C(O1)C([H])([H])OC1=C([H])C([H])=C(I)C([H])=C1[H],ZINC02792202,5.99,train
FC(F)OC1=CC=C(NC(=O)C2=CC=C(COC3=CC=C(I)C=C3)O2)C=C1,ZINC02792202,5.99,train
OC(=NC1=CC=C(OC(F)F)C=C1)C1=CC=C(COC2=CC=C(I)C=C2)O1,ZINC02792202,5.99,train
[H]C([H])=C([H])C([H])([H])N([H])C(=O)C([H])([H])SC1=NN=C(N1C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N1N=C(C(Br)=C1C([H])([H])[H])C([H])([H])[H],ZINC02792340,3.53,train
[H]OC(=NC([H])([H])C([H])=C([H])[H])C([H])([H])SC1=NN=C(N1C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N1N=C(C(Br)=C1C([H])([H])[H])C([H])([H])[H],ZINC02792340,3.53,train
[H]OC(N([H])C([H])([H])C([H])=C([H])[H])=C([H])SC1=NN=C(N1C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N1N=C(C(Br)=C1C([H])([H])[H])C([H])([H])[H],ZINC02792340,3.53,train
CCN1C(CCN2N=C(C)C(Br)=C2C)=NN=C1SC=C(O)NCC=C,ZINC02792340,3.53,train
CCN1C(CCN2N=C(C)C(Br)=C2C)=NN=C1SCC(=O)NCC=C,ZINC02792340,3.53,train
CCN1C(CCN2N=C(C)C(Br)=C2C)=NN=C1SCC(O)=NCC=C,ZINC02792340,3.53,train
[H]C([H])=C1N([H])C2=C([H])C([H])([H])C([H])([H])C(=O)C2([H])[C@@]([H])(C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C1([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],ZINC02801315,4.21,train
[H]C([H])=C1N([H])C2=C(C(=O)C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C1([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],ZINC02801315,4.21,train
[H]C([H])=C1N=C2C([H])([H])C([H])([H])C([H])([H])C(=O)C2([H])[C@@]([H])(C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C1([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],ZINC02801315,4.21,train
[H]C1=C([H])C(OC([H])([H])[H])=C(C([H])=C1[H])[C@@]1([H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=NC2=C([H])C([H])([H])C([H])([H])C(=O)C12[H])C([H])([H])[H],ZINC02801315,4.21,train
[H]C1=C([H])C(OC([H])([H])[H])=C(C([H])=C1[H])[C@@]1([H])C(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C(N=C2C([H])([H])C([H])([H])C([H])([H])C(=O)C12[H])C([H])([H])[H],ZINC02801315,4.21,train
[H]C1=C([H])C(OC([H])([H])[H])=C(C([H])=C1[H])[C@]1([H])C2=C(N=C(C([H])([H])[H])C1([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2=O,ZINC02801315,4.21,train
[H]N1C(=C(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C2([H])C1=C([H])C([H])([H])C([H])([H])C2=O)C([H])([H])[H],ZINC02801315,4.21,train
[H]N1C(=C(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C2=C1C([H])([H])C([H])([H])C([H])([H])C2=O)C([H])([H])[H],ZINC02801315,4.21,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=C1[C@@]([H])(C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=C([H])[H])N2[H],ZINC02801315,4.21,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=C1[C@@]([H])(C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=N2)C([H])([H])[H],ZINC02801315,4.21,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=C1[C@@]([H])(C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C(N2[H])C([H])([H])[H],ZINC02801315,4.21,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=NC(=C([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C3=C(OC([H])([H])[H])C([H])=C([H])C([H])=C3[H])C12[H],ZINC02801315,4.21,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=NC(=C(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C3=C(OC([H])([H])[H])C([H])=C([H])C([H])=C3[H])C12[H])C([H])([H])[H],ZINC02801315,4.21,train
[H]OC1=C([H])C([H])([H])C([H])=C2N([H])C(=C([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C3=C(OC([H])([H])[H])C([H])=C([H])C([H])=C3[H])C12[H],ZINC02801315,4.21,train
[H]OC1=C([H])C([H])([H])C([H])=C2N([H])C(=C(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C3=C(OC([H])([H])[H])C([H])=C([H])C([H])=C3[H])C12[H])C([H])([H])[H],ZINC02801315,4.21,train
[H]OC1=C([H])C([H])([H])C([H])=C2N=C(C([H])([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C3=C(OC([H])([H])[H])C([H])=C([H])C([H])=C3[H])C12[H],ZINC02801315,4.21,train
[H]OC1=C2C(=NC(=C([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]2([H])C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C1([H])[H],ZINC02801315,4.21,train
[H]OC1=C2C(=NC(=C(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]2([H])C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],ZINC02801315,4.21,train
[H]OC1=C2C(N([H])C(=C([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]2([H])C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])=C([H])C([H])([H])C1([H])[H],ZINC02801315,4.21,train
[H]OC1=C2C(N([H])C(=C(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]2([H])C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])=C([H])C([H])([H])C1([H])[H],ZINC02801315,4.21,train
[H]OC1=C2C(N=C(C([H])([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]2([H])C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])=C([H])C([H])([H])C1([H])[H],ZINC02801315,4.21,train
CCCCOC(=O)C1[C@@H](C2C(=O)CCC=C2N=C1C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@@H](C2C(=O)CCC=C2NC1=C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@@H](C2C(=O)CCCC2=NC1=C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@@H](C2C(O)=CCC=C2N=C1C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@@H](C2C(O)=CCC=C2NC1=C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@@H](C2C(O)=CCCC2=NC1=C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@H](C2=CC=CC=C2OC)C2=C(CCC=C2O)N=C1C,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@H](C2=CC=CC=C2OC)C2=C(CCC=C2O)NC1=C,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@H](C2=CC=CC=C2OC)C2=C(CCCC2=O)N=C1C,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@H](C2=CC=CC=C2OC)C2=C(CCCC2=O)NC1=C,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@H](C2=CC=CC=C2OC)C2=C(O)CCC=C2N=C1C,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@H](C2=CC=CC=C2OC)C2=C(O)CCC=C2NC1=C,ZINC02801315,4.21,train
CCCCOC(=O)C1[C@H](C2=CC=CC=C2OC)C2=C(O)CCCC2=NC1=C,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)N=C2CCC=C(O)C2[C@H]1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)N=C2CCC=C(O)C2C1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)N=C2CCCC(=O)C2[C@H]1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)N=C2CCCC(=O)C2C1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)N=C2CCCC(O)=C2[C@H]1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)N=C2CCCC(O)=C2C1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=C([C@H]1C1=CC=CC=C1OC)C(=O)CCC2,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=C([C@H]1C1=CC=CC=C1OC)C(O)=CCC2,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=C(C1C1=CC=CC=C1OC)C(=O)CCC2,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=C(C1C1=CC=CC=C1OC)C(O)=CCC2,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=CCC=C(O)C2[C@H]1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=CCC=C(O)C2C1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=CCCC(=O)C2[C@H]1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=CCCC(=O)C2C1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=CCCC(O)=C2[C@H]1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1=C(C)NC2=CCCC(O)=C2C1C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2=CC=CC=C2OC)C2=C(CCC=C2O)N=C1C,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2=CC=CC=C2OC)C2=C(CCC=C2O)NC1=C,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2=CC=CC=C2OC)C2=C(CCCC2=O)N=C1C,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2=CC=CC=C2OC)C2=C(CCCC2=O)NC1=C,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2=CC=CC=C2OC)C2=C(O)CCC=C2N=C1C,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2=CC=CC=C2OC)C2=C(O)CCC=C2NC1=C,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2=CC=CC=C2OC)C2=C(O)CCCC2=NC1=C,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2C(=O)CCC=C2N=C1C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2C(=O)CCC=C2NC1=C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2C(=O)CCCC2=NC1=C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2C(O)=CCC=C2N=C1C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2C(O)=CCC=C2NC1=C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
CCCCOC(=O)C1C(C2C(O)=CCCC2=NC1=C)C1=CC=CC=C1OC,ZINC02801315,4.21,train
[H]C([H])=C1N([H])C2=C([H])C([H])([H])C([H])([H])C(=O)C2([H])[C@]([H])(C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C1([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],ZINC02801329,3.89,train
[H]C([H])=C1N([H])C2=C(C(=O)C([H])([H])C([H])([H])C2([H])[H])[C@]([H])(C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C1([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],ZINC02801329,3.89,train
[H]C([H])=C1N=C2C([H])([H])C([H])([H])C([H])([H])C(=O)C2([H])[C@]([H])(C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C1([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],ZINC02801329,3.89,train
[H]C1=C([H])C(=C([H])C([H])=C1C([H])([H])[H])[C@@]1([H])C2=C(N=C(C([H])([H])[H])C1([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2=O,ZINC02801329,3.89,train
[H]C1=C([H])C(=C([H])C([H])=C1C([H])([H])[H])[C@]1([H])C([H])(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])C(=NC2=C([H])C([H])([H])C([H])([H])C(=O)C12[H])C([H])([H])[H],ZINC02801329,3.89,train
[H]C1=C([H])C(=C([H])C([H])=C1C([H])([H])[H])[C@]1([H])C(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])=C(N=C2C([H])([H])C([H])([H])C([H])([H])C(=O)C12[H])C([H])([H])[H],ZINC02801329,3.89,train
[H]N1C(=C(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C2([H])C1=C([H])C([H])([H])C([H])([H])C2=O)C([H])([H])[H],ZINC02801329,3.89,train
[H]N1C(=C(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C2=C1C([H])([H])C([H])([H])C([H])([H])C2=O)C([H])([H])[H],ZINC02801329,3.89,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=C1[C@]([H])(C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])C(=C([H])[H])N2[H],ZINC02801329,3.89,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=C1[C@]([H])(C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])C(=N2)C([H])([H])[H],ZINC02801329,3.89,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=C1[C@]([H])(C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])=C(N2[H])C([H])([H])[H],ZINC02801329,3.89,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=NC(=C([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])[H])C12[H],ZINC02801329,3.89,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=NC(=C(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])[H])C12[H])C([H])([H])[H],ZINC02801329,3.89,train
[H]OC1=C([H])C([H])([H])C([H])=C2N([H])C(=C([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])[H])C12[H],ZINC02801329,3.89,train
[H]OC1=C([H])C([H])([H])C([H])=C2N([H])C(=C(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])[H])C12[H])C([H])([H])[H],ZINC02801329,3.89,train
[H]OC1=C([H])C([H])([H])C([H])=C2N=C(C([H])([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])[H])C12[H],ZINC02801329,3.89,train
[H]OC1=C2C(=NC(=C([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]2([H])C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],ZINC02801329,3.89,train
[H]OC1=C2C(=NC(=C(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]2([H])C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],ZINC02801329,3.89,train
[H]OC1=C2C(N([H])C(=C([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]2([H])C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])=C([H])C([H])([H])C1([H])[H],ZINC02801329,3.89,train
